Show_ID,City,Date,Song,Album,Guitar,Piano,Mashup,Mashup_SongNumber,Special_Guest
146,"Toronto, Canada",14-Nov-24,This Is Why We Can't Have Nice Things,reputation,TRUE,FALSE,TRUE,1,FALSE
146,"Toronto, Canada",14-Nov-24,False God,Lover,FALSE,TRUE,TRUE,2,FALSE
146,"Toronto, Canada",14-Nov-24,tis the damn season,evermore,FALSE,TRUE,TRUE,2,FALSE
147,"Toronto, Canada",15-Nov-24,I Don't Wanna Live Forever,Non Album,TRUE,FALSE,TRUE,1,FALSE
147,"Toronto, Canada",15-Nov-24,Mine,Speak Now,TRUE,FALSE,TRUE,1,FALSE
147,"Toronto, Canada",15-Nov-24,evermore,evermore,FALSE,TRUE,TRUE,2,FALSE
147,"Toronto, Canada",15-Nov-24,Peter,The Tortured Poets Department,FALSE,TRUE,TRUE,2,FALSE
148,"Toronto, Canada",16-Nov-24,us.,Non Album,TRUE,FALSE,TRUE,1,Gracie Abrams
148,"Toronto, Canada",16-Nov-24,Out of the Woods,1989,TRUE,FALSE,TRUE,1,Gracie Abrams
148,"Toronto, Canada",16-Nov-24,"You're On Your Own, Kid",Midnights,FALSE,TRUE,TRUE,2,FALSE
148,"Toronto, Canada",16-Nov-24,long story short,evermore,FALSE,TRUE,TRUE,2,FALSE
149,"Toronto, Canada",21-Nov-24,Mr. Perfectly Fine,Fearless,TRUE,FALSE,TRUE,1,FALSE
149,"Toronto, Canada",21-Nov-24,Better Than Revenge,Speak Now,TRUE,FALSE,TRUE,1,FALSE
149,"Toronto, Canada",21-Nov-24,State of Grace,Red,FALSE,TRUE,TRUE,2,FALSE
149,"Toronto, Canada",21-Nov-24,Labyrinth,Midnights,FALSE,TRUE,TRUE,2,FALSE
150,"Toronto, Canada",22-Nov-24,Ours,Speak Now,TRUE,FALSE,TRUE,1,FALSE
150,"Toronto, Canada",22-Nov-24,the last great american dynasty,folklore,TRUE,FALSE,TRUE,1,FALSE
150,"Toronto, Canada",22-Nov-24,Cassandra,The Tortured Poets Department,FALSE,TRUE,TRUE,2,FALSE
150,"Toronto, Canada",22-Nov-24,mad woman,folklore,FALSE,TRUE,TRUE,2,FALSE
150,"Toronto, Canada",22-Nov-24,I Did Something Bad,reputation,FALSE,TRUE,TRUE,2,FALSE
151,"Toronto, Canada",23-Nov-24,Sparks Fly,Speak Now,TRUE,FALSE,TRUE,1,FALSE
151,"Toronto, Canada",23-Nov-24,Message in a Bottle,Red,TRUE,FALSE,TRUE,1,FALSE
151,"Toronto, Canada",23-Nov-25,You're Losing Me,1989,FALSE,TRUE,TRUE,2,FALSE
151,"Toronto, Canada",23-Nov-25,How Did It End?,The Tortured Poets Department,FALSE,TRUE,TRUE,2,FALSE
152,"Vancouver, Canada",6-Dec-24,Haunted,Speak Now,TRUE,FALSE,TRUE,1,FALSE
152,"Vancouver, Canada",6-Dec-24,Wonderland,1989,TRUE,FALSE,TRUE,1,FALSE
152,"Vancouver, Canada",6-Dec-24,Never Grow Up,Speak Now,FALSE,TRUE,TRUE,2,FALSE
152,"Vancouver, Canada",6-Dec-24,the Best Day,Fearless,FALSE,TRUE,TRUE,2,FALSE
153,"Vancouver, Canada",7-Dec-24,"I Love You, I'm Sorry",Non Album,TRUE,FALSE,TRUE,1,Gracie Abrams
153,"Vancouver, Canada",7-Dec-24,Last Kiss,Fearless,TRUE,FALSE,TRUE,1,Gracie Abrams
153,"Vancouver, Canada",7-Dec-24,The Tortured Poets Department,The Tortured Poets Department,FALSE,TRUE,TRUE,2,FALSE
153,"Vancouver, Canada",7-Dec-24,Maroon,The Tortured Poets Department,FALSE,TRUE,TRUE,2,FALSE
154,"Vancouver, Canada",8-Dec-24,A Place in This World,Debut,TRUE,FALSE,TRUE,1,FALSE
154,"Vancouver, Canada",8-Dec-24,New Romantics,1989,TRUE,FALSE,TRUE,1,FALSE
154,"Vancouver, Canada",8-Dec-24,Long Live,Speak Now,FALSE,TRUE,TRUE,2,FALSE
154,"Vancouver, Canada",8-Dec-24,New Year's Day,reputation,FALSE,TRUE,TRUE,2,FALSE
154,"Vancouver, Canada",8-Dec-24,the Manuscript,The Tortured Poets Department,FALSE,TRUE,TRUE,2,
